stock_code,market,alias,alias_type,source,confidence,updated_at
01749,HK,01749,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892814
01749,HK,杉杉品牌,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892817
01750,HK,01750,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892831
01750,HK,全达电器集团控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892833
01751,HK,01751,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892844
01751,HK,智算能建,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892846
01752,HK,01752,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892858
01752,HK,澳洲成峰高教,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892860
01753,HK,01753,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892874
01753,HK,兑吧,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892876
01755,HK,01755,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892890
01755,HK,新城悦服务,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892893
01756,HK,01756,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892907
01756,HK,中国科教产业,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892909
01757,HK,01757,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892921
01757,HK,环球华商俱乐部,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892922
01758,HK,01758,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892935
01758,HK,博骏教育,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892936
01759,HK,01759,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892947
01759,HK,中油洁能控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892949
01760,HK,01760,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892960
01760,HK,英恒科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892962
01762,HK,01762,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892972
01762,HK,万咖壹联,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892974
01763,HK,01763,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892984
01763,HK,中国同辐,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892986
01765,HK,01765,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.892997
01765,HK,希教国际控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.892998
01766,HK,01766,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893009
01766,HK,中国中车,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893011
01767,HK,01767,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893021
01767,HK,TS WONDERS,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893023
01768,HK,01768,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893034
01768,HK,鸣鸣很忙,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893036
01769,HK,01769,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893046
01769,HK,思考乐教育,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893048
01771,HK,01771,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893058
01771,HK,新丰泰集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893060
01772,HK,01772,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893071
01772,HK,赣锋锂业,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893073
01773,HK,01773,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893083
01773,HK,天立国际控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893085
01775,HK,01775,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893096
01775,HK,精英汇集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893097
01776,HK,01776,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893108
01776,HK,广发证券,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893110
01777,HK,01777,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893120
01777,HK,花样年控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893122
01778,HK,01778,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893133
01778,HK,彩生活,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893134
01779,HK,01779,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893145
01779,HK,天辰生物-B,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893147
01780,HK,01780,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893157
01780,HK,荣尊国际控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893159
01782,HK,01782,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893170
01782,HK,国际商业数字技术,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893171
01783,HK,01783,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893186
01783,HK,晋景新能,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893188
01785,HK,01785,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893199
01785,HK,成都高速,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893201
01786,HK,01786,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893211
01786,HK,铁建装备,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893213
01787,HK,01787,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893224
01787,HK,山东黄金,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893226
01788,HK,01788,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893237
01788,HK,国泰君安国际,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893239
01789,HK,01789,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893250
01789,HK,爱康医疗,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893251
01790,HK,01790,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893262
01790,HK,达力环保,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893264
01792,HK,01792,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893274
01792,HK,CMON,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893276
01793,HK,01793,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893287
01793,HK,伟工控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893288
01795,HK,01795,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893299
01795,HK,亚东集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893301
01796,HK,01796,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893313
01796,HK,中国数智科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893315
01797,HK,01797,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893326
01797,HK,东方甄选,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893328
01798,HK,01798,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893339
01798,HK,大唐新能源,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893341
01799,HK,01799,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893351
01799,HK,新特能源,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893353
01800,HK,01800,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893363
01800,HK,中国交通建设,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893365
01801,HK,01801,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893376
01801,HK,信达生物,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893378
01802,HK,01802,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893388
01802,HK,文业集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893390
01803,HK,01803,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893401
01803,HK,北京体育文化,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893402
01808,HK,01808,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893413
01808,HK,企展控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893415
01809,HK,01809,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893426
01809,HK,浦林成山,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893428
01810,HK,01810,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893439
01810,HK,小米集团-W,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893441
01811,HK,01811,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893451
01811,HK,中广核新能源,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893453
01812,HK,01812,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893464
01812,HK,晨鸣纸业,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893466
01813,HK,01813,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893476
01813,HK,合景泰富集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893478
01815,HK,01815,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893488
01815,HK,珠峰黄金,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893490
01816,HK,01816,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893501
01816,HK,中广核电力,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893502
01817,HK,01817,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893513
01817,HK,慕尚集团控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893515
01818,HK,01818,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893525
01818,HK,招金矿业,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893527
01820,HK,01820,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893537
01820,HK,济丰包装,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893539
01822,HK,01822,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893550
01822,HK,中木国际,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893552
01823,HK,01823,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893563
01823,HK,华昱高速,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893564
01825,HK,01825,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893575
01825,HK,美臻集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893577
01826,HK,01826,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893587
01826,HK,丰展控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893589
01827,HK,01827,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893599
01827,HK,卓珈控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893601
01828,HK,01828,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893612
01828,HK,富卫集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893614
01830,HK,01830,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893624
01830,HK,完美医疗,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893626
01831,HK,01831,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893636
01831,HK,十方控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893638
01832,HK,01832,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893648
01832,HK,海天地悦旅,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893650
01833,HK,01833,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893661
01833,HK,平安好医生,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893663
01835,HK,01835,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893673
01835,HK,瑞威资管,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893675
01836,HK,01836,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893685
01836,HK,九兴控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893687
01837,HK,01837,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893697
01837,HK,五谷磨房,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893699
01841,HK,01841,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893710
01841,HK,优越集团控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893711
01842,HK,01842,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893726
01842,HK,植华集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893728
01843,HK,01843,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893738
01843,HK,快餐帝国,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893740
01845,HK,01845,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893754
01845,HK,维港环保科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893756
01846,HK,01846,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893767
01846,HK,德视佳,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893769
01847,HK,01847,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893779
01847,HK,云南建投混凝土,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893781
01848,HK,01848,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893792
01848,HK,中国飞机租赁,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893793
01849,HK,01849,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893804
01849,HK,秀商时代控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893806
01850,HK,01850,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893817
01850,HK,鸿盛昌资源,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893818
01851,HK,01851,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893829
01851,HK,银杏教育,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893831
01853,HK,01853,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893841
01853,HK,春城热力,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893843
01854,HK,01854,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893854
01854,HK,中国万天控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893855
01855,HK,01855,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893866
01855,HK,中庆股份,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893868
01856,HK,01856,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893878
01856,HK,依波路,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893880
01857,HK,01857,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893892
01857,HK,中国光大水务,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893895
01858,HK,01858,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893906
01858,HK,春立医疗,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893908
01860,HK,01860,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893919
01860,HK,汇量科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893920
01861,HK,01861,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893931
01861,HK,保宝龙科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893933
01862,HK,01862,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893945
01862,HK,景瑞控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893948
01863,HK,01863,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893961
01863,HK,中国龙天集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893963
01865,HK,01865,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893974
01865,HK,鹏高控股集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893976
01866,HK,01866,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.893988
01866,HK,中国心连心化肥,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.893989
01867,HK,01867,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894000
01867,HK,标准发展集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894002
01868,HK,01868,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894013
01868,HK,同方友友,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894015
01869,HK,01869,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894029
01869,HK,猫屎咖啡控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894031
01870,HK,01870,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894043
01870,HK,益美国际控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894045
01871,HK,01871,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894057
01871,HK,向中国际,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894059
01872,HK,01872,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894070
01872,HK,冠轈控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894072
01873,HK,01873,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894083
01873,HK,维亚生物,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894085
01875,HK,01875,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894096
01875,HK,东曜药业-B,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894098
01876,HK,01876,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894108
01876,HK,百威亚太,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894110
01877,HK,01877,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894121
01877,HK,君实生物,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894122
01878,HK,01878,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894133
01878,HK,南戈壁,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894135
01879,HK,01879,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894145
01879,HK,曦智科技-P,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894147
01880,HK,01880,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894157
01880,HK,中国中免,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894159
01882,HK,01882,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894170
01882,HK,海天国际,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894172
01883,HK,01883,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894183
01883,HK,中信国际电讯,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894184
01884,HK,01884,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894195
01884,HK,EPRINT集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894197
01888,HK,01888,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894207
01888,HK,建滔积层板,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894209
01889,HK,01889,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894219
01889,HK,三爱健康集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894221
01890,HK,01890,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894234
01890,HK,中国科培,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894236
01891,HK,01891,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894247
01891,HK,兴合控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894249
01894,HK,01894,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894259
01894,HK,恒益控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894261
01895,HK,01895,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894271
01895,HK,鑫苑服务,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894273
01896,HK,01896,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894283
01896,HK,猫眼娱乐,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894285
01897,HK,01897,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894300
01897,HK,美亨实业,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894302
01898,HK,01898,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894312
01898,HK,中煤能源,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894314
01899,HK,01899,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894324
01899,HK,兴达国际,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894326
01900,HK,01900,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894336
01900,HK,中国智能交通,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894338
01901,HK,01901,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894349
01901,HK,飞扬集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894351
01903,HK,01903,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894361
01903,HK,JBB BUILDERS,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894363
01905,HK,01905,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894373
01905,HK,海通恒信,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894375
01906,HK,01906,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894386
01906,HK,博尼控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894388
01907,HK,01907,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894398
01907,HK,中国旭阳集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894400
01908,HK,01908,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894410
01908,HK,建发国际集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894412
01909,HK,01909,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894422
01909,HK,火岩控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894424
01910,HK,01910,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894435
01910,HK,新秀丽,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894436
01911,HK,01911,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894447
01911,HK,华兴资本控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894449
01912,HK,01912,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894459
01912,HK,康特隆,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894461
01913,HK,01913,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894471
01913,HK,普拉达,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894473
01915,HK,01915,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894484
01915,HK,泰和小贷,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894485
01916,HK,01916,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894496
01916,HK,江西银行,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894498
01917,HK,01917,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894508
01917,HK,豆盟科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894510
01918,HK,01918,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894520
01918,HK,融创中国,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894522
01919,HK,01919,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894533
01919,HK,中远海控,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894534
01920,HK,01920,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894545
01920,HK,巨美集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894547
01921,HK,01921,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894557
01921,HK,达力普控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894559
01925,HK,01925,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894569
01925,HK,旷世芳香,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894571
01927,HK,01927,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894582
01927,HK,久久王,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894583
01928,HK,01928,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894594
01928,HK,金沙中国有限公司,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894596
01929,HK,01929,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894606
01929,HK,周大福,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894608
01930,HK,01930,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894618
01930,HK,勋龙,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894620
01931,HK,01931,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894631
01931,HK,华检医疗,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894633
01932,HK,01932,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894643
01932,HK,中漆集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894645
01933,HK,01933,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894656
01933,HK,元力控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894657
01935,HK,01935,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894668
01935,HK,嘉宏教育,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894671
01936,HK,01936,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894681
01936,HK,利特米,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894683
01937,HK,01937,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894694
01937,HK,佳辰控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894695
01938,HK,01938,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894706
01938,HK,珠江钢管,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894708
01939,HK,01939,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894719
01939,HK,上善黄金,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894721
01940,HK,01940,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894732
01940,HK,CGII HLDGS,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894733
01941,HK,01941,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894744
01941,HK,烨星集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894746
01942,HK,01942,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894756
01942,HK,马可数字科技,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894758
01943,HK,01943,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894768
01943,HK,金石控股集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894770
01945,HK,01945,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894781
01945,HK,清科控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894782
01947,HK,01947,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894794
01947,HK,美皓集团,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894796
01948,HK,01948,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894806
01948,HK,优矩控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894808
01949,HK,01949,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894819
01949,HK,佰达国际控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894820
01950,HK,01950,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894831
01950,HK,帝王实业控股,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894833
01951,HK,01951,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894843
01951,HK,锦欣生殖,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894845
01952,HK,01952,stock_code,stock_info_registry,1.0,2026-06-06T19:08:54.894856
01952,HK,云顶新耀,company_name,stock_info_registry,0.95,2026-06-06T19:08:54.894858
